id	task_id	user_id	data	created_at	updated_at	confidence	submitted_at
3038	106	122	Turkey	2015-04-25 05:44:39	2015-04-25 05:45:00	4	2015-04-25 05:45:00
3039	102	122	United States	2015-04-25 05:45:01	2015-04-25 05:45:09	5	2015-04-25 05:45:09
3040	109	122	Russia	2015-04-25 05:45:10	2015-04-25 05:45:25	5	2015-04-25 05:45:25
3041	110	122	Greece	2015-04-25 05:45:26	2015-04-25 05:45:40	3	2015-04-25 05:45:40
3042	112	122	Egypt	2015-04-25 05:45:41	2015-04-25 05:45:50	5	2015-04-25 05:45:50
3043	111	122	Saudi Arabia	2015-04-25 05:45:51	2015-04-25 05:46:06	5	2015-04-25 05:46:06
3044	118	122	India	2015-04-25 05:46:07	2015-04-25 05:46:19	5	2015-04-25 05:46:19
3045	119	122	Egypt	2015-04-25 05:46:20	2015-04-25 05:46:29	5	2015-04-25 05:46:29
3046	115	122	timeout	2015-04-25 05:46:30	2015-04-25 05:47:19	0	2015-04-25 05:46:30
3047	117	122	Peru	2015-04-25 05:47:19	2015-04-25 05:47:43	5	2015-04-25 05:47:43
3048	113	122	Mexico	2015-04-25 05:47:44	2015-04-25 05:48:02	5	2015-04-25 05:48:02
3049	116	122	Greece	2015-04-25 05:48:03	2015-04-25 05:48:24	4	2015-04-25 05:48:24
3050	114	122	Japan	2015-04-25 05:48:25	2015-04-25 05:48:42	4	2015-04-25 05:48:42
3051	120	122	Italy	2015-04-25 05:48:43	2015-04-25 05:49:00	5	2015-04-25 05:49:00
3052	483	122	 The Godfather	2015-04-25 05:51:40	2015-04-25 05:52:12	5	2015-04-25 05:52:12
3053	484	122	Raiders of the Lost Ark	2015-04-25 05:52:12	2015-04-25 05:52:47	2	2015-04-25 05:52:47
3054	481	122	timeout	2015-04-25 05:52:48	2015-04-25 05:54:29	0	2015-04-25 05:52:48
3055	486	122	E.T. Extra Terrestrial	2015-04-25 05:54:29	2015-04-25 05:55:03	3	2015-04-25 05:55:03
3056	482	122	Mary Poppins	2015-04-25 05:55:04	2015-04-25 05:55:40	3	2015-04-25 05:55:40
3057	490	122	timeout	2015-04-25 05:55:41	2015-04-25 05:57:24	0	2015-04-25 05:55:41
3058	487	122	 Peter Pan	2015-04-25 05:57:24	2015-04-25 05:57:56	1	2015-04-25 05:57:56
3059	489	122	Apollo 13	2015-04-25 05:57:56	2015-04-25 05:58:33	1	2015-04-25 05:58:33
3060	488	122	timeout	2015-04-25 05:58:33	2015-04-25 06:00:03	0	2015-04-25 05:58:33
3061	485	122	 Raiders of the Lost Ark	2015-04-25 06:00:03	2015-04-25 06:00:28	5	2015-04-25 06:00:28
3062	500	122	timeout	2015-04-25 06:00:28	2015-04-25 06:22:48	0	2015-04-25 06:00:28
3063	486	123	E.T. Extra Terrestrial	2015-04-25 06:03:57	2015-04-25 06:04:37	1	2015-04-25 06:04:37
3064	485	123	Star Wars	2015-04-25 06:04:38	2015-04-25 06:04:55	3	2015-04-25 06:04:55
3065	489	123	 2001: A Space Odyssey	2015-04-25 06:04:55	2015-04-25 06:05:10	2	2015-04-25 06:05:10
3066	488	123	 The Last Emperor	2015-04-25 06:05:10	2015-04-25 06:05:30	2	2015-04-25 06:05:30
3067	487	123	 Aladdin	2015-04-25 06:05:30	2015-04-25 06:06:09	2	2015-04-25 06:06:09
3068	490	123	 Sleeping Beauty	2015-04-25 06:06:09	2015-04-25 06:06:43	2	2015-04-25 06:06:43
3069	484	123	 Jurassic Park	2015-04-25 06:06:43	2015-04-25 06:07:14	2	2015-04-25 06:07:14
3070	481	123	My Fair Lady	2015-04-25 06:07:14	2015-04-25 06:07:49	2	2015-04-25 06:07:49
3071	482	123	Mary Poppins	2015-04-25 06:07:49	2015-04-25 06:08:09	2	2015-04-25 06:08:09
3072	483	123	 The Godfather	2015-04-25 06:08:09	2015-04-25 06:08:26	2	2015-04-25 06:08:26
3073	498	123	 A Passage through India	2015-04-25 06:08:26	2015-04-25 06:08:54	1	2015-04-25 06:08:54
3074	493	123	 The Lion King	2015-04-25 06:08:54	2015-04-25 06:09:22	5	2015-04-25 06:09:22
3075	496	123	 Crouching Tiger Hidden Dragon	2015-04-25 06:09:23	2015-04-25 06:10:00	1	2015-04-25 06:10:00
3076	500	123	timeout	2015-04-25 06:10:00	2015-04-25 06:10:51	0	2015-04-25 06:10:00
3077	495	123	 The Lord of the Rings	2015-04-25 06:10:51	2015-04-25 06:11:33	5	2015-04-25 06:11:33
3078	497	123	timeout	2015-04-25 06:11:33	2015-04-25 06:12:31	0	2015-04-25 06:11:33
3079	491	123	 Schindler's List	2015-04-25 06:12:31	2015-04-25 06:12:45	3	2015-04-25 06:12:45
3080	494	123	 Forest Gump	2015-04-25 06:12:45	2015-04-25 06:13:07	2	2015-04-25 06:13:07
3081	499	123	Interstellar	2015-04-25 06:13:07	2015-04-25 06:13:23	3	2015-04-25 06:13:23
3082	492	123	 Titanic	2015-04-25 06:13:23	2015-04-25 06:13:42	3	2015-04-25 06:13:42
3083	167	123	Middle	2015-04-25 06:14:24	2015-04-25 06:14:49	5	2015-04-25 06:14:49
3084	169	123	Right	2015-04-25 06:14:49	2015-04-25 06:15:21	5	2015-04-25 06:15:21
3085	166	123	Left	2015-04-25 06:15:21	2015-04-25 06:15:44	5	2015-04-25 06:15:44
3086	165	123	Middle	2015-04-25 06:15:44	2015-04-25 06:16:08	5	2015-04-25 06:16:08
3087	170	123	Middle	2015-04-25 06:16:08	2015-04-25 06:16:44	5	2015-04-25 06:16:44
3088	164	123	Right	2015-04-25 06:16:44	2015-04-25 06:17:03	5	2015-04-25 06:17:03
3089	168	123	Right	2015-04-25 06:17:04	2015-04-25 06:17:26	5	2015-04-25 06:17:26
3090	162	123	Left	2015-04-25 06:17:26	2015-04-25 06:17:47	5	2015-04-25 06:17:47
3091	161	123	Right	2015-04-25 06:17:47	2015-04-25 06:18:16	5	2015-04-25 06:18:16
3092	163	123	Right	2015-04-25 06:18:16	2015-04-25 06:18:41	5	2015-04-25 06:18:41
3093	173	123	Left	2015-04-25 06:18:41	2015-04-25 06:19:08	5	2015-04-25 06:19:08
3094	178	123	Right	2015-04-25 06:19:08	2015-04-25 06:19:38	5	2015-04-25 06:19:38
3095	180	123	Middle	2015-04-25 06:19:38	2015-04-25 06:19:56	5	2015-04-25 06:19:56
3096	174	123	Right	2015-04-25 06:19:56	2015-04-25 06:20:21	5	2015-04-25 06:20:21
3097	177	123	Right	2015-04-25 06:20:21	2015-04-25 06:20:53	5	2015-04-25 06:20:53
3098	176	123	Left	2015-04-25 06:20:53	2015-04-25 06:21:17	5	2015-04-25 06:21:17
3099	171	123	Left	2015-04-25 06:21:17	2015-04-25 06:21:38	5	2015-04-25 06:21:38
3100	172	123	Middle	2015-04-25 06:21:39	2015-04-25 06:22:00	5	2015-04-25 06:22:00
3101	175	123	Middle	2015-04-25 06:22:00	2015-04-25 06:22:21	5	2015-04-25 06:22:21
3102	179	123	Right	2015-04-25 06:22:21	2015-04-25 06:22:45	5	2015-04-25 06:22:45
3103	496	122	timeout	2015-04-25 06:22:48	2015-04-25 06:32:49	0	2015-04-25 06:22:48
3104	109	123	Russia	2015-04-25 06:23:00	2015-04-25 06:23:07	5	2015-04-25 06:23:07
3105	110	123	Greece	2015-04-25 06:23:07	2015-04-25 06:23:13	5	2015-04-25 06:23:13
3106	102	123	United States	2015-04-25 06:23:13	2015-04-25 06:23:18	5	2015-04-25 06:23:18
3107	108	123	England	2015-04-25 06:23:18	2015-04-25 06:23:25	5	2015-04-25 06:23:25
3108	105	123	Italy	2015-04-25 06:23:25	2015-04-25 06:23:34	5	2015-04-25 06:23:34
3109	104	123	China	2015-04-25 06:23:34	2015-04-25 06:23:41	5	2015-04-25 06:23:41
3110	106	123	Turkey	2015-04-25 06:23:41	2015-04-25 06:23:50	5	2015-04-25 06:23:50
3111	101	123	France	2015-04-25 06:23:50	2015-04-25 06:23:55	5	2015-04-25 06:23:55
3112	107	123	Germany	2015-04-25 06:23:55	2015-04-25 06:24:30	5	2015-04-25 06:24:30
3113	103	123	Spain	2015-04-25 06:24:30	2015-04-25 06:24:48	5	2015-04-25 06:24:48
3114	115	123	Indonesia	2015-04-25 06:24:48	2015-04-25 06:24:57	4	2015-04-25 06:24:57
3115	118	123	India	2015-04-25 06:24:57	2015-04-25 06:25:03	5	2015-04-25 06:25:03
3116	117	123	Peru	2015-04-25 06:25:04	2015-04-25 06:25:10	5	2015-04-25 06:25:10
3117	119	123	Egypt	2015-04-25 06:25:11	2015-04-25 06:25:18	5	2015-04-25 06:25:18
3118	120	123	Italy	2015-04-25 06:25:18	2015-04-25 06:25:24	5	2015-04-25 06:25:24
3119	116	123	Greece	2015-04-25 06:25:24	2015-04-25 06:25:32	5	2015-04-25 06:25:32
3120	114	123	Japan	2015-04-25 06:25:32	2015-04-25 06:25:54	5	2015-04-25 06:25:54
3121	113	123	Mexico	2015-04-25 06:25:55	2015-04-25 06:26:00	5	2015-04-25 06:26:00
3122	112	123	Egypt	2015-04-25 06:26:00	2015-04-25 06:26:05	5	2015-04-25 06:26:05
3123	111	123	Saudi Arabia	2015-04-25 06:26:05	2015-04-25 06:26:13	5	2015-04-25 06:26:13
3124	504	123	right	2015-04-25 06:26:37	2015-04-25 06:26:56	3	2015-04-25 06:26:56
3125	501	123	left	2015-04-25 06:26:56	2015-04-25 06:27:14	3	2015-04-25 06:27:14
3126	510	123	right	2015-04-25 06:27:14	2015-04-25 06:27:29	3	2015-04-25 06:27:29
3127	503	123	right	2015-04-25 06:27:29	2015-04-25 06:27:46	3	2015-04-25 06:27:46
3128	507	123	left	2015-04-25 06:27:46	2015-04-25 06:28:03	3	2015-04-25 06:28:03
3129	509	123	left	2015-04-25 06:28:04	2015-04-25 06:28:21	3	2015-04-25 06:28:21
3130	502	123	right	2015-04-25 06:28:21	2015-04-25 06:28:39	3	2015-04-25 06:28:39
3131	505	123	left	2015-04-25 06:28:39	2015-04-25 06:29:03	3	2015-04-25 06:29:03
3132	508	123	left	2015-04-25 06:29:04	2015-04-25 06:29:25	3	2015-04-25 06:29:25
3133	506	123	left	2015-04-25 06:29:25	2015-04-25 06:29:41	3	2015-04-25 06:29:41
3134	518	123	right	2015-04-25 06:29:41	2015-04-25 06:29:50	3	2015-04-25 06:29:50
3135	517	123	right	2015-04-25 06:29:50	2015-04-25 06:30:02	3	2015-04-25 06:30:02
3136	516	123	right	2015-04-25 06:30:02	2015-04-25 06:30:17	3	2015-04-25 06:30:17
3137	513	123	right	2015-04-25 06:30:17	2015-04-25 06:30:54	3	2015-04-25 06:30:54
3138	512	123	left	2015-04-25 06:30:54	2015-04-25 06:31:20	3	2015-04-25 06:31:20
3139	520	123	left	2015-04-25 06:31:20	2015-04-25 06:31:38	3	2015-04-25 06:31:38
3140	514	123	right	2015-04-25 06:31:38	2015-04-25 06:31:51	3	2015-04-25 06:31:51
3141	519	123	right	2015-04-25 06:31:51	2015-04-25 06:32:03	3	2015-04-25 06:32:03
3142	511	123	left	2015-04-25 06:32:03	2015-04-25 06:32:15	3	2015-04-25 06:32:15
3143	515	123	left	2015-04-25 06:32:15	2015-04-25 06:32:30	3	2015-04-25 06:32:30
3144	494	122	The Pianist	2015-04-25 06:32:49	2015-04-25 06:33:20	1	2015-04-25 06:33:20
3145	498	122	 Life of Pi	2015-04-25 06:33:21	2015-04-25 06:33:48	5	2015-04-25 06:33:48
3146	499	122	 Gravity	2015-04-25 06:33:48	2015-04-25 06:34:31	1	2015-04-25 06:34:31
3147	493	122	 The Lion King	2015-04-25 06:34:32	2015-04-25 06:34:46	5	2015-04-25 06:34:46
3148	491	122	 The Shawshank Redemption	2015-04-25 06:34:47	2015-04-25 06:35:27	1	2015-04-25 06:35:27
3149	492	122	 Titanic	2015-04-25 06:35:28	2015-04-25 06:36:04	5	2015-04-25 06:36:04
3150	497	122	 Up	2015-04-25 06:36:05	2015-04-25 06:36:44	2	2015-04-25 06:36:44
3151	495	122	 Hobbit	2015-04-25 06:36:45	2015-04-25 06:37:21	3	2015-04-25 06:37:21
3152	170	122	timeout	2015-04-25 06:38:00	2015-04-25 06:39:05	0	2015-04-25 06:38:00
3153	165	122	Middle	2015-04-25 06:39:05	2015-04-25 06:39:45	3	2015-04-25 06:39:45
3154	163	122	timeout	2015-04-25 06:39:46	2015-04-25 06:40:42	0	2015-04-25 06:39:46
3155	167	122	timeout	2015-04-25 06:40:42	2015-04-25 06:41:29	0	2015-04-25 06:40:42
3156	162	122	timeout	2015-04-25 06:41:29	2015-04-25 06:42:19	0	2015-04-25 06:41:29
3157	164	122	Left	2015-04-25 06:42:19	2015-04-25 06:42:55	3	2015-04-25 06:42:55
3158	169	122	timeout	2015-04-25 06:42:56	2015-04-25 06:43:50	0	2015-04-25 06:42:56
3159	168	122	timeout	2015-04-25 06:43:50	2015-04-25 06:45:38	0	2015-04-25 06:43:50
3160	161	122	timeout	2015-04-25 06:45:38	2015-04-25 06:46:31	0	2015-04-25 06:45:38
3161	166	122	Right	2015-04-25 06:46:31	2015-04-25 06:46:47	2	2015-04-25 06:46:47
3162	175	122	Left	2015-04-25 06:46:48	2015-04-25 06:46:55	1	2015-04-25 06:46:55
3163	178	122	Middle	2015-04-25 06:46:56	2015-04-25 06:47:07	1	2015-04-25 06:47:07
3164	176	122	Left	2015-04-25 06:47:07	2015-04-25 06:47:13	1	2015-04-25 06:47:13
3165	174	122	Right	2015-04-25 06:47:14	2015-04-25 06:47:24	1	2015-04-25 06:47:24
3166	180	122	Middle	2015-04-25 06:47:25	2015-04-25 06:48:07	5	2015-04-25 06:48:07
3167	173	122	timeout	2015-04-25 06:48:08	2015-04-25 06:48:56	0	2015-04-25 06:48:08
3168	179	122	timeout	2015-04-25 06:48:56	2015-04-25 06:49:43	0	2015-04-25 06:48:56
3169	177	122	timeout	2015-04-25 06:49:43	2015-04-25 06:53:25	0	2015-04-25 06:49:43
3170	171	122	Right	2015-04-25 06:53:25	2015-04-25 06:54:06	1	2015-04-25 06:54:06
3171	172	122	Middle	2015-04-25 06:54:07	2015-04-25 06:54:42	5	2015-04-25 06:54:42
3172	347	122	100	2015-04-25 06:55:24	2015-04-25 06:55:53	3	2015-04-25 06:55:53
3173	342	122	10	2015-04-25 06:55:54	2015-04-25 06:56:28	3	2015-04-25 06:56:28
3174	346	122	100	2015-04-25 06:56:28	2015-04-25 06:56:53	2	2015-04-25 06:56:53
3175	344	122	200	2015-04-25 06:56:54	2015-04-25 06:57:22	2	2015-04-25 06:57:22
3176	343	122	100	2015-04-25 06:57:22	2015-04-25 06:57:45	1	2015-04-25 06:57:45
3177	345	122	40	2015-04-25 06:57:46	2015-04-25 06:58:12	2	2015-04-25 06:58:12
3178	349	122	150	2015-04-25 06:58:12	2015-04-25 06:58:37	2	2015-04-25 06:58:37
3179	350	122	100	2015-04-25 06:58:38	2015-04-25 06:59:03	1	2015-04-25 06:59:03
3180	348	122	60	2015-04-25 06:59:03	2015-04-25 06:59:24	1	2015-04-25 06:59:24
3181	341	122	5	2015-04-25 06:59:25	2015-04-25 06:59:51	1	2015-04-25 06:59:51
3182	351	122	100	2015-04-25 06:59:52	2015-04-25 07:00:04	2	2015-04-25 07:00:04
3183	356	122	20	2015-04-25 07:00:05	2015-04-25 07:00:16	1	2015-04-25 07:00:16
3184	358	122	70	2015-04-25 07:00:17	2015-04-25 07:00:53	1	2015-04-25 07:00:53
3185	354	122	15	2015-04-25 07:00:54	2015-04-25 07:01:06	1	2015-04-25 07:01:06
3186	360	122	timeout	2015-04-25 07:01:07	2015-04-25 07:01:55	0	2015-04-25 07:01:07
3187	353	122	90	2015-04-25 07:01:55	2015-04-25 07:02:10	2	2015-04-25 07:02:10
3188	352	122	250	2015-04-25 07:02:11	2015-04-25 07:02:33	2	2015-04-25 07:02:33
3189	355	122	timeout	2015-04-25 07:02:36	2015-04-25 07:03:25	0	2015-04-25 07:02:36
3190	357	122	200	2015-04-25 07:03:25	2015-04-25 07:04:04	1	2015-04-25 07:04:04
3191	359	122	200	2015-04-25 07:04:05	2015-04-25 07:04:41	1	2015-04-25 07:04:41
3192	508	122	left	2015-04-25 07:05:55	2015-04-25 07:06:36	2	2015-04-25 07:06:36
3193	505	122	left	2015-04-25 07:06:37	2015-04-25 07:07:17	2	2015-04-25 07:07:17
3194	502	122	timeout	2015-04-25 07:07:18	2015-04-25 07:08:30	0	2015-04-25 07:07:18
3195	504	122	left	2015-04-25 07:08:30	2015-04-25 07:09:04	2	2015-04-25 07:09:04
3196	503	122	right	2015-04-25 07:09:05	2015-04-25 07:09:35	1	2015-04-25 07:09:34
3197	506	122	left	2015-04-25 07:09:35	2015-04-25 07:10:09	3	2015-04-25 07:10:09
3198	509	122	timeout	2015-04-25 07:10:10	2015-04-25 07:11:18	0	2015-04-25 07:10:10
3199	507	122	timeout	2015-04-25 07:11:18	2015-04-25 07:12:07	0	2015-04-25 07:11:18
3200	501	122	left	2015-04-25 07:12:07	2015-04-25 07:12:29	3	2015-04-25 07:12:29
3201	510	122	left	2015-04-25 07:12:30	2015-04-25 07:12:58	3	2015-04-25 07:12:58
3202	513	122	left	2015-04-25 07:12:59	2015-04-25 07:13:20	3	2015-04-25 07:13:20
3203	519	122	left	2015-04-25 07:13:21	2015-04-25 07:13:45	2	2015-04-25 07:13:45
3204	515	122	timeout	2015-04-25 07:13:46	2015-04-25 07:14:45	0	2015-04-25 07:13:46
3205	517	122	left	2015-04-25 07:14:45	2015-04-25 07:15:14	2	2015-04-25 07:15:14
3206	516	122	right	2015-04-25 07:15:15	2015-04-25 07:15:44	2	2015-04-25 07:15:44
3207	514	122	left	2015-04-25 07:15:44	2015-04-25 07:16:02	2	2015-04-25 07:16:02
3208	511	122	right	2015-04-25 07:16:03	2015-04-25 07:16:24	3	2015-04-25 07:16:24
3209	520	122	left	2015-04-25 07:16:25	2015-04-25 07:16:58	3	2015-04-25 07:16:58
3210	512	122	left	2015-04-25 07:16:59	2015-04-25 07:17:43	2	2015-04-25 07:17:43
3211	518	122	left	2015-04-25 07:17:44	2015-04-25 07:18:15	3	2015-04-25 07:18:15
3212	483	126	Goodfellas	2015-04-25 07:27:53	2015-04-25 07:28:01	4	2015-04-25 07:28:01
3213	481	126	 Mary Poppins	2015-04-25 07:28:02	2015-04-25 07:28:13	3	2015-04-25 07:28:13
3214	488	126	 Empire of the Sun	2015-04-25 07:28:13	2015-04-25 07:28:19	3	2015-04-25 07:28:19
3215	487	126	Beauty and the Beast	2015-04-25 07:28:19	2015-04-25 07:28:27	2	2015-04-25 07:28:27
3216	482	126	 The Jungle Book	2015-04-25 07:28:28	2015-04-25 07:28:32	2	2015-04-25 07:28:32
3217	486	126	timeout	2015-04-25 07:28:32	2015-04-25 07:29:21	0	2015-04-25 07:28:32
3218	490	126	 Snow White and the Seven Dwarfs	2015-04-25 07:29:21	2015-04-25 07:29:51	3	2015-04-25 07:29:51
3219	485	126	Star Wars	2015-04-25 07:29:51	2015-04-25 07:29:59	3	2015-04-25 07:29:59
3220	489	126	 2001: A Space Odyssey	2015-04-25 07:29:59	2015-04-25 07:30:06	3	2015-04-25 07:30:06
3221	484	126	 Close Encounters of the Third Kind	2015-04-25 07:30:07	2015-04-25 07:30:11	3	2015-04-25 07:30:11
3222	500	126	 The Artist	2015-04-25 07:30:12	2015-04-25 07:30:16	2	2015-04-25 07:30:16
3223	494	126	 Schindle's List	2015-04-25 07:30:17	2015-04-25 07:30:21	3	2015-04-25 07:30:21
3224	497	126	Finding Nemo	2015-04-25 07:30:21	2015-04-25 07:30:29	1	2015-04-25 07:30:29
3225	493	126	 The Lion King	2015-04-25 07:30:29	2015-04-25 07:30:34	4	2015-04-25 07:30:34
3226	496	126	 Crouching Tiger Hidden Dragon	2015-04-25 07:30:34	2015-04-25 07:30:41	4	2015-04-25 07:30:41
3227	499	126	Interstellar	2015-04-25 07:30:41	2015-04-25 07:30:52	3	2015-04-25 07:30:52
3228	492	126	 Titanic	2015-04-25 07:30:52	2015-04-25 07:31:02	5	2015-04-25 07:31:02
3229	498	126	Slumdog Millionaire	2015-04-25 07:31:02	2015-04-25 07:31:10	3	2015-04-25 07:31:10
3230	491	126	 The Shawshank Redemption	2015-04-25 07:31:11	2015-04-25 07:31:16	3	2015-04-25 07:31:16
3231	495	126	 Star Wars: Episode 1 The Phantom Menace	2015-04-25 07:31:16	2015-04-25 07:31:20	4	2015-04-25 07:31:20
3232	343	126	timeout	2015-04-25 07:31:33	2015-04-25 07:32:04	0	2015-04-25 07:32:04
3233	347	126	100	2015-04-25 07:32:07	2015-04-25 07:32:18	2	2015-04-25 07:32:18
3234	348	126	timeout	2015-04-25 07:32:18	2015-04-25 07:32:50	0	2015-04-25 07:32:50
3235	505	127	left	2015-04-25 09:37:12	2015-04-25 09:37:51	5	2015-04-25 09:37:51
3236	502	127	left	2015-04-25 09:37:51	2015-04-25 09:38:26	4	2015-04-25 09:38:26
3237	506	127	right	2015-04-25 09:38:27	2015-04-25 09:38:45	5	2015-04-25 09:38:45
3238	509	127	right	2015-04-25 09:38:45	2015-04-25 09:39:05	5	2015-04-25 09:39:05
3239	508	127	left	2015-04-25 09:39:06	2015-04-25 09:39:36	5	2015-04-25 09:39:36
3240	510	127	left	2015-04-25 09:39:36	2015-04-25 09:39:54	3	2015-04-25 09:39:54
3241	507	127	right	2015-04-25 09:39:54	2015-04-25 09:40:13	5	2015-04-25 09:40:13
3242	501	127	left	2015-04-25 09:40:13	2015-04-25 09:40:41	5	2015-04-25 09:40:41
3243	504	127	left	2015-04-25 09:40:42	2015-04-25 09:41:00	5	2015-04-25 09:41:00
3244	503	127	right	2015-04-25 09:41:00	2015-04-25 09:41:18	5	2015-04-25 09:41:18
3245	518	127	right	2015-04-25 09:41:19	2015-04-25 09:41:40	5	2015-04-25 09:41:40
3246	517	127	left	2015-04-25 09:41:41	2015-04-25 09:42:00	4	2015-04-25 09:42:00
3247	519	127	left	2015-04-25 09:42:00	2015-04-25 09:42:17	5	2015-04-25 09:42:17
3248	515	127	left	2015-04-25 09:42:18	2015-04-25 09:42:38	5	2015-04-25 09:42:38
3249	512	127	right	2015-04-25 09:42:39	2015-04-25 09:43:09	5	2015-04-25 09:43:09
3250	511	127	left	2015-04-25 09:43:09	2015-04-25 09:43:26	3	2015-04-25 09:43:26
3251	513	127	right	2015-04-25 09:43:26	2015-04-25 09:43:41	5	2015-04-25 09:43:41
3252	514	127	left	2015-04-25 09:43:42	2015-04-25 09:43:58	5	2015-04-25 09:43:58
3253	516	127	timeout	2015-04-25 09:43:59	2015-04-25 09:44:47	0	2015-04-25 09:43:59
3254	520	127	right	2015-04-25 09:44:47	2015-04-25 09:45:11	5	2015-04-25 09:45:11
3255	345	127	100	2015-04-25 09:45:31	2015-04-25 09:45:45	3	2015-04-25 09:45:45
3256	343	127	60	2015-04-25 09:45:45	2015-04-25 09:45:57	4	2015-04-25 09:45:57
3257	348	127	45	2015-04-25 09:45:57	2015-04-25 09:46:08	4	2015-04-25 09:46:08
3258	341	127	70	2015-04-25 09:46:08	2015-04-25 09:46:18	4	2015-04-25 09:46:18
3259	344	127	40	2015-04-25 09:46:19	2015-04-25 09:46:45	4	2015-04-25 09:46:45
3260	346	127	34	2015-04-25 09:46:45	2015-04-25 09:46:53	4	2015-04-25 09:46:53
3261	350	127	25	2015-04-25 09:46:53	2015-04-25 09:47:03	4	2015-04-25 09:47:03
3262	342	127	10	2015-04-25 09:47:03	2015-04-25 09:47:11	4	2015-04-25 09:47:11
3263	347	127	120	2015-04-25 09:47:11	2015-04-25 09:47:23	5	2015-04-25 09:47:23
3264	349	127	56	2015-04-25 09:47:24	2015-04-25 09:47:34	5	2015-04-25 09:47:34
3265	359	127	37	2015-04-25 09:47:35	2015-04-25 09:47:43	5	2015-04-25 09:47:43
3266	354	127	65	2015-04-25 09:47:43	2015-04-25 09:47:52	4	2015-04-25 09:47:52
3267	351	127	160	2015-04-25 09:47:52	2015-04-25 09:48:04	4	2015-04-25 09:48:04
3268	358	127	210	2015-04-25 09:48:04	2015-04-25 09:48:13	5	2015-04-25 09:48:13
3269	353	127	150	2015-04-25 09:48:14	2015-04-25 09:48:28	5	2015-04-25 09:48:28
3270	360	127	20	2015-04-25 09:48:28	2015-04-25 09:48:41	4	2015-04-25 09:48:41
3271	356	127	50	2015-04-25 09:48:42	2015-04-25 09:48:49	3	2015-04-25 09:48:49
3272	355	127	180	2015-04-25 09:48:50	2015-04-25 09:48:58	4	2015-04-25 09:48:58
3273	352	127	200	2015-04-25 09:48:59	2015-04-25 09:49:11	4	2015-04-25 09:49:11
3274	357	127	200	2015-04-25 09:49:11	2015-04-25 09:49:25	5	2015-04-25 09:49:25
3275	487	127	 The Little Mermaid	2015-04-25 09:49:48	2015-04-25 09:50:17	3	2015-04-25 09:50:17
3276	488	127	 A Passage to India	2015-04-25 09:50:17	2015-04-25 09:50:36	3	2015-04-25 09:50:36
3277	481	127	My Fair Lady	2015-04-25 09:50:36	2015-04-25 09:50:51	5	2015-04-25 09:50:51
3278	489	127	 2001: A Space Odyssey	2015-04-25 09:50:52	2015-04-25 09:51:08	5	2015-04-25 09:51:08
3279	484	127	 Jurassic Park	2015-04-25 09:51:08	2015-04-25 09:51:45	4	2015-04-25 09:51:45
3280	490	127	 Snow White and the Seven Dwarfs	2015-04-25 09:51:45	2015-04-25 09:52:27	5	2015-04-25 09:52:27
3281	485	127	Star Wars	2015-04-25 09:52:27	2015-04-25 09:52:44	5	2015-04-25 09:52:44
3282	486	127	E.T. Extra Terrestrial	2015-04-25 09:52:44	2015-04-25 09:53:02	4	2015-04-25 09:53:02
3283	482	127	Mary Poppins	2015-04-25 09:53:03	2015-04-25 09:53:16	3	2015-04-25 09:53:16
3284	483	127	 The Godfather	2015-04-25 09:53:16	2015-04-25 09:53:30	3	2015-04-25 09:53:30
3285	499	127	Interstellar	2015-04-25 09:53:30	2015-04-25 09:54:00	5	2015-04-25 09:54:00
3286	494	127	 Life is Beautiful	2015-04-25 09:54:01	2015-04-25 09:54:12	5	2015-04-25 09:54:12
3287	496	127	Slumdog Millionaire	2015-04-25 09:54:13	2015-04-25 09:54:28	4	2015-04-25 09:54:28
3288	495	127	 The Lord of the Rings	2015-04-25 09:54:28	2015-04-25 09:54:41	5	2015-04-25 09:54:41
3289	498	127	 A Passage through India	2015-04-25 09:54:42	2015-04-25 09:55:03	5	2015-04-25 09:55:03
3290	493	127	 The Lion King	2015-04-25 09:55:04	2015-04-25 09:55:25	5	2015-04-25 09:55:25
3291	497	127	 Up	2015-04-25 09:55:26	2015-04-25 09:55:45	5	2015-04-25 09:55:45
3292	500	127	Birdman	2015-04-25 09:55:46	2015-04-25 09:56:03	2	2015-04-25 09:56:03
3293	492	127	 Titanic	2015-04-25 09:56:04	2015-04-25 09:56:16	5	2015-04-25 09:56:16
3294	491	127	 Braveheart	2015-04-25 09:56:16	2015-04-25 09:56:28	5	2015-04-25 09:56:28
3295	163	127	Right	2015-04-25 09:57:06	2015-04-25 09:57:33	5	2015-04-25 09:57:33
3296	167	127	timeout	2015-04-25 09:57:34	2015-04-25 09:58:20	0	2015-04-25 09:57:34
3297	168	127	Right	2015-04-25 09:58:20	2015-04-25 09:58:58	5	2015-04-25 09:58:58
